наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;Размер
Блуза Артикул: 1663 горох;Универсальная блуза-топ свободного силуэта со спущенной линией плеча. V-образный вырез горловины и низ рукава отделаны мягкими бейками. Такой вариант блузы очень функционален и прекрасно сочетается с различными элементами гардероба. Состав: вискоза 95% эластан 5%;400 руб.;13;http://www.mari-line.com/catalog/sale/5787;http://www.mari-line.com/upload/resize_cache/iblock/773/499_753_2/77306cd422eff3921415fd27dfddfb8a.jpg http://www.mari-line.com/upload/resize_cache/iblock/0a8/499_753_2/0a8219a27ad1c5dc65e2ae61c0931234.jpg ;44
Блуза Артикул: 1650 розовый;Нежная креп-шифоновая блузка с мягкими защипами по линии горловины и рукавам. Стильная и лаконичная в крое она эффектно выглядит за счет актуального принта. В такой блузке Вы везде будете выглядеть уместно и в тренде - и в офисе, и на прогулке, и на вечеринке. Состав: п/э 77% вискоза 20% эластан 3%;600 руб.;13;http://www.mari-line.com/catalog/sale/5973;http://www.mari-line.com/upload/resize_cache/iblock/670/499_753_2/67098be4e874233cb61e91dbb0d3f80c.jpg http://www.mari-line.com/upload/resize_cache/iblock/f0e/499_753_2/f0ed14cb600c2d4109d6efa3ed55676d.jpg ;"54; 58"
Платье Артикул: 1653 принт;"Шикарное длинное платье, женственное, из шелкового полотна. По горловине спинки декоративный элемент ""Качеля"", а также женственные тонкие завязки-бант. По линии талии пояс, завязывающийся на бант. Очень стильное, романтичное  изделие для ценительниц нежных фактур и легких силуэтов. Состав: вискоза 30%, п/э 65%, эластан 5%";1200 руб.;13;http://www.mari-line.com/catalog/sale/5777;http://www.mari-line.com/upload/resize_cache/iblock/c74/499_753_2/c74823528521fd80dd737aab60044b19.jpg http://www.mari-line.com/upload/resize_cache/iblock/1a5/499_753_2/1a59111f0160517f6f197a8e71b084f9.jpg ;44
Платье Артикул: 1629;Легкое длинное платье из легкого шифона, свободного прямого силуэта. Продается в комплекте со съемным подкладом из трикотажного полотна. Рукав цельнокроенный, низ его оформлен притачной манжетой. Горловина обработана косой бейкой. Состав: вискоза 30% п/э 65% эластан 5%;1200 руб.;13;http://www.mari-line.com/catalog/sale/5780;http://www.mari-line.com/upload/resize_cache/iblock/05d/499_753_2/05d1e2264475292f4a6f4931aad86001.jpg http://www.mari-line.com/upload/resize_cache/iblock/2d3/499_753_2/2d35718da31c945a0f654d7b62b12186.jpg http://www.mari-line.com/upload/resize_cache/iblock/73a/499_753_2/73a99f1a06abacce99e1302b549c87c9.jpg ;42
Платье Артикул: 1661 яблоко;Платье из вискозной ткани. Горловина обработана руликом, вырез уголком. На спинке имитация глубокого выреза с треугольной вставкой. Талия отрезная на резинке. Длина комбинированная: нижняя юбка мини, верхняя юбка длины миди с глубокими разрезами по бокам. Разрезы пикантно раскрываются при ходьбе, демонстрируя нижнюю юбку и красивые ножки. Состав: вискоза 60% п/э 37% лайкра 3%;900 руб.;13;http://www.mari-line.com/catalog/sale/5858;http://www.mari-line.com/upload/resize_cache/iblock/2f8/499_753_2/2f86b86e11b837c9046fc83a2924071f.jpg http://www.mari-line.com/upload/resize_cache/iblock/b6b/499_753_2/b6b9627923a7398c8a39274aaa9c6ddf.jpg http://www.mari-line.com/upload/resize_cache/iblock/4d0/499_753_2/4d0b9fcaf6702a1372ec2e8672656625.jpg ;"42; 48; 50"
Платье Артикул: 1661 горчица;Платье из вискозной ткани. Горловина обработана руликом, вырез уголком. На спинке имитация глубокого выреза с треугольной вставкой. Талия отрезная на резинке. Длина комбинированная: нижняя юбка мини, верхняя юбка длины миди с глубокими разрезами по бокам. Разрезы пикантно раскрываются при ходьбе, демонстрируя нижнюю юбку и красивые ножки. Состав: вискоза 60% п/э 37% лайкра 3%;900 руб.;13;http://www.mari-line.com/catalog/sale/5896;http://www.mari-line.com/upload/resize_cache/iblock/223/499_753_2/2234592616a592cae68d7a05e842dd97.jpg http://www.mari-line.com/upload/resize_cache/iblock/40f/499_753_2/40f888f4fda378cccccf0a2ccf10b146.jpg ;"42; 44; 46; 48; 50"
Платье Артикул: 1661 красный;Платье из вискозной ткани. Горловина обработана руликом, вырез уголком. На спинке имитация глубокого выреза с треугольной вставкой. Талия отрезная на резинке. Длина комбинированная: нижняя юбка мини, верхняя юбка длины миди с глубокими разрезами по бокам. Разрезы пикантно раскрываются при ходьбе, демонстрируя нижнюю юбку и красивые ножки. Состав: вискоза 60% п/э 37% лайкра 3%;900 руб.;13;http://www.mari-line.com/catalog/sale/5897;http://www.mari-line.com/upload/resize_cache/iblock/2d2/499_753_2/2d284c360c1d742dd50ef764d19432e8.jpg http://www.mari-line.com/upload/resize_cache/iblock/dd0/499_753_2/dd09933e1939272f8a90690faf7a6542.jpg http://www.mari-line.com/upload/resize_cache/iblock/52c/499_753_2/52cc6d71dffb62158f45b46379e66d8a.jpg ;"42; 46; 48; 50"
Платье Артикул: 1635 голубой;Яркое летнее платье прилегающего силуэта с расклешенной юбкой. Ткань мягкая с насыщенным цветочным принтом. По переду талия чуть завышена, рельефы из проймы. Юбка на сборке, длина выше колена. Застежка по центру спинки на молнию. Состав: п/э 77% вискоза 20% эластан 3%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5975;http://www.mari-line.com/upload/resize_cache/iblock/6d3/499_753_2/6d330cd95bccb9cd5cc5ec3fa02b3afe.jpg http://www.mari-line.com/upload/resize_cache/iblock/2ff/499_753_2/2ffca90f57d1a26bf3c1d184ce9cb85d.jpg ;"42; 44; 48"
Платье Артикул: 1366;Платье макси из штапеля полуприлегающего силуэта. Округлый вырез горловины, переходящий в ворот хомут с подрезами в области груди, ассиметричный низ. Счастье в женственности. Мы меняем образы, примеряя разные роли и поведение. Но всех нас объединяет одно — желание быть элегантными и стильными в платье от Мари-Лайн. Состав: хлопок 100%;1200 руб.;13;http://www.mari-line.com/catalog/sale/4010;http://www.mari-line.com/upload/resize_cache/iblock/094/499_753_2/09459d822351fc863e3d2318760e18c3.JPG http://www.mari-line.com/upload/resize_cache/iblock/692/499_753_2/69229293bfbe1678f40567eadb93e8d1.jpg ;"44; 46"
Платье Артикул: 1202 коралл;Платье миди полуприлегающего силуэта из штапеля. Модель с округлым вырезом горловины, втачной короткий рукав, линия талии на резинке с поясом. Это платье представляет изящество линий и женственности в очертании силуэта. Состав: вискоза 95%  эластан 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/4243;http://www.mari-line.com/upload/resize_cache/iblock/0e2/499_753_2/0e28f3a7a15d5d92d5d7e5360bb41a98.jpg http://www.mari-line.com/upload/resize_cache/iblock/d93/499_753_2/d933031fba1eab185518c8fe45f646ea.jpg ;"50; 52"
Платье Артикул: 1202 голуб;Платье миди полуприлегающего силуэта из штапеля. Модель с округлым вырезом горловины, втачной короткий рукав, линия талии на резинке с поясом. Это платье представляет изящество линий и женственности в очертании силуэта. Состав: вискоза 95%  эластан 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/4244;http://www.mari-line.com/upload/resize_cache/iblock/247/499_753_2/247bae7e4c58d5cbbfb0cb743f9036eb.jpg http://www.mari-line.com/upload/resize_cache/iblock/6f4/499_753_2/6f45996aa2062e2f5d8a53f7ed9dbf45.jpg http://www.mari-line.com/upload/resize_cache/iblock/b6f/499_753_2/b6fc58da49fe288aea3ce3c525fd10c5.jpg ;44
Платье Артикул: 1397 ч/б;Платье мини из рогожки свободного силуэта. Округлый вырез горловины, втачной рукав фонарик, кокетка из ткани компаньона. Модное платье с завышенной талией создано для воплощения образа «куколки», подойдет и для вечеринок и для повседневного образа. Состав: п/э 100%;1000 руб.;13;http://www.mari-line.com/catalog/sale/3741;http://www.mari-line.com/upload/resize_cache/iblock/d4e/499_753_2/d4ed4239a4331aaf6d4e3c6b8d82b952.jpg http://www.mari-line.com/upload/resize_cache/iblock/8f5/499_753_2/8f5acb8477be5794543b85b00f4b3e32.jpg ;42
Платье Артикул: 1388;Платье миди из хлопка полуприлегающего силуэта. Модель с округлым вырезом горловины, юбка декорирована двойным воланом из ткани компаньона. Очень утонченно и шикарно будет выглядеть женщина в таком платье, которое идеально играет на контрасте оттенков. Состав: 100% хлопок;1260 руб.;13;http://www.mari-line.com/catalog/sale/4002;http://www.mari-line.com/upload/resize_cache/iblock/ac6/499_753_2/ac6e3bcd3fe04f1b69142214cea2831b.jpg http://www.mari-line.com/upload/resize_cache/iblock/9b5/499_753_2/9b5f0af3877f2d0d1b511aa8f167f01e.jpg http://www.mari-line.com/upload/resize_cache/iblock/855/499_753_2/8556f9801f63d1f94d7a2fd2188fbf0b.jpg ;42
Платье Артикул: 1079 горох;Универсальное платье полуприлегающего силуэта из крепа прекрасно вписывается в любую атмосферу. Миди выглядит сдержанно и женственно. Фасон прекрасно скрывает недостатки фигуры и подходит к любому возрасту. Добавить изделию смелости и эпатажа помогут воланы по низу юбки и округлый ворот, которые используются как декор изделия. Состав: вискоза 30% п/э 65% эластан 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/1728;http://www.mari-line.com/upload/resize_cache/iblock/201/499_753_2/201b3cdfb892de356d63c06332a6a42b.jpg http://www.mari-line.com/upload/resize_cache/iblock/b35/499_753_2/b35f5ceddbb6dc324322d7d017e4a2cf.jpg http://www.mari-line.com/upload/resize_cache/iblock/a59/499_753_2/a594b0e13edf811adaacf2433b2094f4.jpg ;42
Платье Артикул: 1079 голубой;Универсальное платье полуприлегающего силуэта из штапеля прекрасно вписывается в любую атмосферу. Мини выглядит сдержанно и, вместе с тем, игриво. Фасон прекрасно скрывает недостатки фигуры и подходит к любому возрасту. Добавить изделию смелости и эпатажа помогут воланы по низу юбки и округлый воротничок в тон платью. Состав: вискоза 45%  п/э 50%  лайкра 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/4251;http://www.mari-line.com/upload/resize_cache/iblock/c05/499_753_2/c05a9957f63c8b173c05cfc7819de63b.jpg http://www.mari-line.com/upload/resize_cache/iblock/a85/499_753_2/a85c2188fb007a96910b6a54d7d6299b.jpg ;42
Платье Артикул: 1658 фиолет;Легкое платье из вискозной ткани с каймой, свободного силуэта. Горловина и пройма обработаны  кантом, талия завышена, верх юбки с защипками.  С боку элегантный разрез, длина изделия до щиколотки. Состав: вискоза 95% эластан 5%;850 руб.;13;http://www.mari-line.com/catalog/sale/5864;http://www.mari-line.com/upload/resize_cache/iblock/05e/499_753_2/05e56ce1ae3da1b76619aacddceddfb7.jpg http://www.mari-line.com/upload/resize_cache/iblock/489/499_753_2/48969d5723fb9269c2ee400b68a275c2.jpg ;44
Платье Артикул: 1659 принт;Платье полуприлегающего силуэта. Из легкого крепа с цветочным принтом. Горловина с углубленным вырезом на спине. От угла выреза, центр спины декорирован двумя кружевными полосками. По пройме вставки – крылышки. Линия талии занижена. По низу юбки оборка. Длина выше колена. Состав: п/э 65% вискоза 30% эластан 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/5857;http://www.mari-line.com/upload/resize_cache/iblock/81e/499_753_2/81eae2930c6c6b62d0c1074816e5abf5.jpg http://www.mari-line.com/upload/resize_cache/iblock/34b/499_753_2/34b47147509a6b8c902df9cf51a79963.jpg http://www.mari-line.com/upload/resize_cache/iblock/1ce/499_753_2/1ce8ba672a1b3b403d7fdc2efa61f1f5.jpg ;"44; 52"
Платье Артикул: 1489 син;Платье миди из сатина полуприлегающего силуэта. Модель с округлым вырезом горловины, по спинке застежка на потайную молнию, рельефные швы спереди и сзади, по бокам линии талии мягкие складки, декорировано контрастной лентой в виде пояса. Классический стиль и эффектность занимают связующее звено этим летом. Состав: вискоза 95%  эластан 5%;850 руб.;13;http://www.mari-line.com/catalog/sale/4246;http://www.mari-line.com/upload/resize_cache/iblock/f66/499_753_2/f663a465585854938a2ef4bff1246239.jpg http://www.mari-line.com/upload/resize_cache/iblock/25e/499_753_2/25e6e005258211e22f14f6e2ab10b4d5.jpg ;"42; 44; 46; 48; 50"
Платье Артикул: 1489 роз;Платье миди из сатина полуприлегающего силуэта. Модель с округлым вырезом горловины, по спинке застежка на потайную молнию, рельефные швы спереди и сзади, по бокам линии талии мягкие складки, декорировано контрастной лентой в виде пояса. Классический стиль и эффектность занимают связующее звено этим летом. Состав: вискоза 95%  эластан 5%;850 руб.;13;http://www.mari-line.com/catalog/sale/4247;http://www.mari-line.com/upload/resize_cache/iblock/ca6/499_753_2/ca69bf151d81301fcf874905dc197590.jpg http://www.mari-line.com/upload/resize_cache/iblock/aa9/499_753_2/aa990906e18ba99db7ac8f4233911b4c.jpg http://www.mari-line.com/upload/resize_cache/iblock/cbf/499_753_2/cbf4e25c42545dee84ab31f9da8c3e1a.jpg ;"42; 46; 48"
Платье Артикул: 1489 голуб;Платье миди из сатина полуприлегающего силуэта. Модель с округлым вырезом горловины, по спинке застежка на потайную молнию, рельефные швы спереди и сзади, по бокам линии талии мягкие складки, декорировано контрастной лентой в виде пояса. Классический стиль и эффектность занимают связующее звено этим летом. Состав: вискоза 95%  эластан 5%;850 руб.;13;http://www.mari-line.com/catalog/sale/4248;http://www.mari-line.com/upload/resize_cache/iblock/ad1/499_753_2/ad1664286af3565fcca97f79512c6e3f.jpg http://www.mari-line.com/upload/resize_cache/iblock/b72/499_753_2/b72e6c620f2aebd4157e136a08954aad.jpg ;"42; 44; 46; 48; 50"
Платье Артикул: 1419 голуб. пр;Платье из штапеля миди, А-силуэта. Округлый вырез горловины, декорировано тканью компаньоном по горловине и спинке. Этот фасон женского платья имеет одно важное преимущество – это универсальность, ведь платье А-силуэта будет отлично смотреться на высоких девушках, а также на особах не очень высокого роста, кроме того они подходят стройным молодым особам, так и женщинам с пышными формами. Состав: вискоза 95%  эластан 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/4008;http://www.mari-line.com/upload/resize_cache/iblock/508/499_753_2/508847750547ceda343ebbae7746878f.jpg http://www.mari-line.com/upload/resize_cache/iblock/2a4/499_753_2/2a4c4cf14ffceadf1e4bb817a3ac7a3b.jpg ;"42; 44"
Платье Артикул: 1419 молочн.пр.;Платье из сатина миди, А-силуэта. Округлый вырез горловины, декорировано тканью компаньоном по горловине и спинке. Этот фасон женского платья имеет одно важное преимущество – это универсальность, ведь платье А-силуэта будет отлично смотреться на высоких девушках, а также на особах не очень высокого роста, кроме того они подходят стройным молодым особам, так и женщинам с пышными формами. Состав: вискоза 80%  шелк 17%  эластан 3%;900 руб.;13;http://www.mari-line.com/catalog/sale/4009;http://www.mari-line.com/upload/resize_cache/iblock/fcd/499_753_2/fcd3e4faf7e513e81fc50d88c25fc6d1.jpg http://www.mari-line.com/upload/resize_cache/iblock/5cd/499_753_2/5cd24dff83d3764c9e4e24e629fad4c9.jpg ;"46; 48"
Платье Артикул: 1407 мята;Платье приталенного силуэта из жаккарда, отрезное по линии талии с поясом. Воротник-стойка переходящий в планку с пуговицами до линии талии, юбка платья декорирована по переду встречной складкой. Элегантная модель с актуальным принтом и подчеркнутой талией – бесспорный лидер весенне-летнего сезона. Состав: вискоза 45% хлопок 25% п/э 25% лайкра 5%;1000 руб.;13;http://www.mari-line.com/catalog/sale/3672;http://www.mari-line.com/upload/resize_cache/iblock/72e/499_753_2/72e60a6a93e1ebeb80e856fc4676f5d4.JPG http://www.mari-line.com/upload/resize_cache/iblock/2b5/499_753_2/2b54040142c05de61a9455470c1216bf.JPG ;"42; 44; 46"
Платье Артикул: 1083 зел;Элегантное платье из шифона , полностью на подкладке ,прямого силуэта с округлым вырезом горловины в длине миди, декорировано контрастным поясом в области талии. Потрясающая гладкость завораживает и пленяет, лёгкость шифона с букетами цветов придаёт изящество и невесомость. Состав: вискоза 30% п/э 65% эластан 5%;600 руб.;13;http://www.mari-line.com/catalog/sale/1854;http://www.mari-line.com/upload/resize_cache/iblock/564/499_753_2/564d6bb3816134d115a602e1067f5045.jpg http://www.mari-line.com/upload/resize_cache/iblock/670/499_753_2/670e101823a01e3a313313f6dba6a99f.jpg ;42
Платье Артикул: 1083 син;Элегантное платье из шифона, полностью на подкладке , прямого силуэта с округлым вырезом горловины в длине миди, декорировано контрастным поясом в области талии. Потрясающая гладкость завораживает и пленяет, лёгкость шифона с букетами цветов придаёт изящество и невесомость. Состав: вискоза 30% п/э 65% эластан 5%;600 руб.;13;http://www.mari-line.com/catalog/sale/1855;http://www.mari-line.com/upload/resize_cache/iblock/dfc/499_753_2/dfc5bf5d03f73c535ec987914f5f32c4.jpg http://www.mari-line.com/upload/resize_cache/iblock/0f1/499_753_2/0f144192e7fa8c9ce836e79b6f1d31d1.jpg ;42
Платье Артикул: 1092;Нежное и немного наивное платье из плательного крепа с округлым вырезом горловины, втачным рукавом и широким воланом по низу. Отделка контрастной тесьмой создает необходимый яркий штрих в столь простом силуэте. Наиболее актуальная длина для платья А-силуэта — миди. Ощущение легкости и комфорта – вот основные преимущества этой модели. Состав: вискоза 60%  п/э 37%  лайкра 3%;600 руб.;13;http://www.mari-line.com/catalog/sale/1792;http://www.mari-line.com/upload/resize_cache/iblock/f6e/499_753_2/f6ea9a7cc7a2735518a5147322d47fda.jpg http://www.mari-line.com/upload/resize_cache/iblock/5dd/499_753_2/5dda7ed4a096ae140a0ceab5aade3092.jpg http://www.mari-line.com/upload/resize_cache/iblock/245/499_753_2/24535a72752406aad9a83e9e8b3f5450.jpg ;"44; 48"
Платье Артикул: 1351;Платья миди из плотного шифона, полуприлегающего силуэта. Округлый вырез горловины оформлен геометрическим элементом из ткани компаньона. Рукав втачной, короткий. Талия фиксируется по поясу кулиской из ткани отделки. Уверенность и даже самоуверенность стали девизом лета и Вы можете наслаждаться платьем с оригинальными деталями. Состав: вискоза 30%  п/э 65% эластан 5%;850 руб.;13;http://www.mari-line.com/catalog/sale/4293;http://www.mari-line.com/upload/resize_cache/iblock/fc3/499_753_2/fc3ae05b60d0d0d82ab14474baed373a.jpg http://www.mari-line.com/upload/resize_cache/iblock/6f5/499_753_2/6f58659fd1a1326fb00ac7eb654cc0c1.jpg http://www.mari-line.com/upload/resize_cache/iblock/243/499_753_2/243b895def21dfd7ee91c704f374c614.jpg ;"44; 46"
Блуза Артикул: 846;Повседневная блуза без рукавов выполнена из легкого полупрозрачного креп-шифона. По переду под грудью небольшая кулиска. Модель с белыми вставками по верху и низу изделия, может быть дополнена белыми или бирюзовыми брюками из креп-шифона. Состав: вискоза 30% п/э 65 % эластан 5%;600 руб.;13;http://www.mari-line.com/catalog/sale/194;http://www.mari-line.com/upload/resize_cache/iblock/c37/499_753_2/c37b80e37bd4e5c0c257fa114d0f3fa8.jpg http://www.mari-line.com/upload/resize_cache/iblock/00f/499_753_2/00faccce8db94f6f5657fefed1c54276.jpg ;50
Блуза-жакет Артикул: 840 жакет;Прелестный жакет с рукавами  и застежкой на кнопки. Изделие выполнено из качественного хлопка —стрейча с ярким принтом и однотонной отделкой. По бокам модель дополнена аккуратными накладными карманами. Состав: вискоза 45% п/э 25% хлопок 25% лайкра 5%;500 руб.;13;http://www.mari-line.com/catalog/sale/197;http://www.mari-line.com/upload/resize_cache/iblock/8c3/499_753_2/8c39d01b5ae84c6419abde18e7af6ae7.jpg http://www.mari-line.com/upload/resize_cache/iblock/106/499_753_2/1060f5ec4af9289d449ef3cef80bcb54.jpg http://www.mari-line.com/upload/resize_cache/iblock/41a/499_753_2/41ace2a1c94356e1d463dd12b9b27bc2.jpg ;"46; 48"
Платье Артикул: 1102;Очаровательное платье-миди в ярком цветочном рисунке из непрозрачного шифона. Отрезное по линии талии, с оригинальным воротником-хомут и ассиметричным низом. В области талии заложены ассиметричные складки.В таком платье невозможно остаться незамеченной! Состав: вискоза 30% п/э 65% эластан 5%;600 руб.;13;http://www.mari-line.com/catalog/sale/1963;http://www.mari-line.com/upload/resize_cache/iblock/621/499_753_2/6216cc6c375f1d81d55689d8f04740b0.jpg http://www.mari-line.com/upload/resize_cache/iblock/646/499_753_2/64655adf7753dd7442d11d24ac7e2663.jpg ;"42; 52"
Юбка Артикул: 1127 бел;Мини юбка на широкой кокетке из жакарда – ультрамодная модель, которая позволит вам ощутить себя легкомысленной озорной девчонкой. Колоколообразная юбка декорирована защипами. Прекрасный образ на каждый день. Состав: п/э 100%;200 руб.;13;http://www.mari-line.com/catalog/sale/1985;http://www.mari-line.com/upload/resize_cache/iblock/24a/499_753_2/24ab73339ca20e78398b58366028ac36.jpg http://www.mari-line.com/upload/resize_cache/iblock/877/499_753_2/877c1d3316c239b8a425e1380cc54150.jpg http://www.mari-line.com/upload/resize_cache/iblock/7f5/499_753_2/7f57ec98f187315b6d3d55e07a646946.jpg ;48
Платье Артикул: 1093;Трикотажное платье мини прямого силуэта. Платье с округлым вырезом горловины, втачной рукав 3/4, рукав и низ платья присобраны на резинку. Модель декорирована застрочкой по переду и рельефными выточками. Выглядеть оригинально каждый день Вам поможет красивое и стильное повседневное платье от Мари-Лайн. Состав: вискоза 75%  п/э 20%  лайкра 5%;500 руб.;13;http://www.mari-line.com/catalog/sale/2929;http://www.mari-line.com/upload/resize_cache/iblock/64e/499_753_2/64e593f753ba9e8e13c34edc5f106d64.jpg http://www.mari-line.com/upload/resize_cache/iblock/773/499_753_2/77390399047d37cd9160e50cdaa70eaf.jpg ;52
Блуза Артикул: 1134;Комбинированная блуза из трикотажа с шифоном прямого силуэта. Округлый вырез горловины с рубашечным воротником, втачной рукав, ассиметричный низ с разрезами по боковым швам.Блуза два в одном напоминает полувер одетый по верх рубашки. Модель в стиле  «Оксфорд». Состав: вискоза 30% п/э 65% эластан 5%;600 руб.;13;http://www.mari-line.com/catalog/sale/3157;http://www.mari-line.com/upload/resize_cache/iblock/276/499_753_2/2760a3002de6ba18016cce4e03a9fb44.jpg http://www.mari-line.com/upload/resize_cache/iblock/dc6/499_753_2/dc6a9fdc1958de0ef696048b82e0cf6c.jpg ;46
Платье Артикул: 1299;Платье из плотного шифона миди А-силуэта.Модель с округлым вырезом горловины, втачной рукав 3/4 с защипами по низу с контрастной окантовкой. Платье декорировано сборенной рюшей по низу подола.Платье в стиле Беби Долл, романтичный образ на каждый день. Состав: вискоза 30%  п/э 65% эластан 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/3246;http://www.mari-line.com/upload/resize_cache/iblock/cdd/499_753_2/cdd89e000cdce3bb5376a5cbc0dea5aa.jpg http://www.mari-line.com/upload/resize_cache/iblock/bc8/499_753_2/bc89a14991e93e08292f18f73a5f9628.jpg http://www.mari-line.com/upload/resize_cache/iblock/4c9/499_753_2/4c93580d97efe0b9f437344e3c06dbb1.jpg ;44
Платье Артикул: 1300 принт;Платье миди из костюмной двусторонней ткани, прилегающего силуэта. Модель с округлым вырезом горловины, спущенное плечо, отрезное по линии талии с декором застроченных складок. Сдержанное и женственное приталенное платье уже  не выходят из офисного обихода. Именно этому фасону отдают предпочтение миллионы работающих дам. В таких нарядах можно всегда оставаться представительной, строгой, но при этом весьма привлекательной и женственной. Состав: вискоза 75%  п/э 20%  лайкра 5%;1100 руб.;13;http://www.mari-line.com/catalog/sale/3412;http://www.mari-line.com/upload/resize_cache/iblock/eba/499_753_2/eba63c9ca1bc97f69b5693b7ed4e446e.jpg http://www.mari-line.com/upload/resize_cache/iblock/c69/499_753_2/c69103dff206d41f9f579b9bfc576f2b.jpg http://www.mari-line.com/upload/resize_cache/iblock/bc4/499_753_2/bc46146d08b74896b38dcc92c20bb3e1.jpg ;"48; 50; 52"
Платье Артикул: 1405 оранжев;"Платье-футляр из жаккардового крепа миди,комбинированное трикотажем придется по вкусу любителям классики. Округлый вырез горловины, рукав реглан из трикотажного полотна и приталенный силуэт с лампасами по боковым швам подчеркнут достоинства фигуры. Яркий принт ""сердечки"" добавляет образу кокетливости и шарма. Состав: вискоза 45%  п/э 50% лайкра 5%";900 руб.;13;http://www.mari-line.com/catalog/sale/3424;http://www.mari-line.com/upload/resize_cache/iblock/4ab/499_753_2/4abbb8ca3b1cd3ea4783c0732a688a9d.jpg http://www.mari-line.com/upload/resize_cache/iblock/2b2/499_753_2/2b202e1d0b7a51be329e2b7323b9e5ff.jpg ;"44; 46"
Платье Артикул: 1345;Элегантное и стильное платье миди из креповой однотонной ткани. Платье прямого кроя с воротником-стойка, через который выполнена оригинальная драпировка, втачные рукава 3/4. Завораживающая своей лаконичностью и вместе с тем пикантностью модель создает для Вас уникальный, запоминающийся образ. Состав: вискоза 50%  п/э 45% эластан 5%;800 руб.;13;http://www.mari-line.com/catalog/sale/3427;http://www.mari-line.com/upload/resize_cache/iblock/189/499_753_2/189adf05992aecbd274569515af418ce.jpg http://www.mari-line.com/upload/resize_cache/iblock/c3d/499_753_2/c3dab33aaae26f09e57b807dbe1b3eeb.jpg http://www.mari-line.com/upload/resize_cache/iblock/04c/499_753_2/04c28e4795bd5eff5c85f36b8b503d88.jpg ;"44; 46; 48; 50"
Блуза Артикул: 1339 блузка;Блузка из вискозы полуприлегающего силуэта. Округлый вырез горловины, спущенная пройма,перед декорирован рюшами из сетки. Прекрасный выбор на каждый день. Состав: вискоза 95%  эластан 5%;500 руб.;13;http://www.mari-line.com/catalog/sale/3431;http://www.mari-line.com/upload/resize_cache/iblock/b2d/499_753_2/b2d7908f4b6ee6a4d37f67d617c5f8e2.jpg http://www.mari-line.com/upload/resize_cache/iblock/245/499_753_2/2457f0bfac65296f1ca2068d89f4dece.jpg http://www.mari-line.com/upload/resize_cache/iblock/53b/499_753_2/53b029774fb14fa0c567417490c5233a.jpg http://www.mari-line.com/upload/resize_cache/iblock/905/499_753_2/905a1744adbf5fcad8d63841efafd989.jpg ;"44; 46; 48; 50"
Платье Артикул: 1410 беж;Хлопковое платье миди прилегающего силуэта. Округлый вырез горловины оформлен отложным воротником, спущенная плечевая пройма, в боковом шве потайная молния. Пышная юбка с бантовыми складками и декором контрастной лентой. Романтичное платье идеально сидящее по фигуре привлечет к себе внимание миллионов глаз. В любую погоду женщина хочет выглядеть неотразимо и уверенно, и именно весна-лето этот самый сезон, который открывает возможность показать себя в наиболее выгодном свете. Состав: вискоза 45% хлопок 25% п/э 25% лайкра 5%;1500 руб.;13;http://www.mari-line.com/catalog/sale/3754;http://www.mari-line.com/upload/resize_cache/iblock/da9/499_753_2/da980b9776aa21c30a50905e9f42857e.jpg http://www.mari-line.com/upload/resize_cache/iblock/c95/499_753_2/c95f913bd0a69facd3edbef915617831.jpg http://www.mari-line.com/upload/resize_cache/iblock/9d7/499_753_2/9d7ccff5526964e1c50cf442663eaeef.jpg ;42
Блуза Артикул: 1394 розовый;Хлопковая рубашка свободного силуэта. V- образный вырез горловины с графической вставкой, втачной рукав 3/4 с патой, ассиметричный низ с разрезами в боковых швах. Невероятно модная рубашка в полоску свободного покроя, она прекрасно подойдет к приталенным юбкам-карандашам, а также штанам скинни и джинсам.Удивить искушенную модницу чем-то новым сложно так, как фасон рубашки практически не меняется с момента её возникновения. Однако в этом сезоне Мари-Лайн делает упор на новые стилистические решения, игру фактур и нестандартные приемы. Состав: вискоза 45% хлопок 25% п/э 25% лайкра 5%;900 руб.;13;http://www.mari-line.com/catalog/sale/4095;http://www.mari-line.com/upload/resize_cache/iblock/f76/499_753_2/f766b5e9f43617eb456c754a1dd82355.jpg http://www.mari-line.com/upload/resize_cache/iblock/d43/499_753_2/d4359b567a78d2693e05425c0baf50d2.jpg ;"44; 46"
